Date,Site_Code,Site_Name,Region,Visitors,Avg_Spend_per_Head_GBP,Weather
2026-01-02,S005,Nova Edinburgh Princes,Edinburgh,2225,18.87,Rain
2026-01-03,S001,Nova London Bridge,London,5420,17.89,Dry
2026-01-03,S002,Nova Manchester Arndale,Manchester,3896,17.47,Dry
2026-01-03,S003,Nova Birmingham Bullring,Birmingham,4019,19.01,Cold
2026-01-03,S004,Nova Bristol Cabot,Bristol,2854,11.7,Dry
2026-01-03,S005,Nova Edinburgh Princes,Edinburgh,2678,12.35,Rain
2026-01-04,S001,Nova London Bridge,London,4444,17.61,Cold
2026-01-04,S002,Nova Manchester Arndale,Manchester,3649,18.51,Dry
2026-01-04,S003,Nova Birmingham Bullring,Birmingham,3763,16.32,Dry
2026-01-04,S004,Nova Bristol Cabot,Bristol,2289,16.34,Dry
2026-01-04,S005,Nova Edinburgh Princes,Edinburgh,2900,11.67,Dry
2026-01-05,S001,Nova London Bridge,London,2899,17.5,Dry
2026-01-05,S002,Nova Manchester Arndale,Manchester,1925,13.39,Rain
2026-01-05,S003,Nova Birmingham Bullring,Birmingham,1996,15.87,Rain
2026-01-05,S004,Nova Bristol Cabot,Bristol,1442,12.01,Cold
2026-01-05,S005,Nova Edinburgh Princes,Edinburgh,1988,12.79,Dry
2026-01-06,S001,Nova London Bridge,London,2780,13.92,Dry
2026-01-06,S002,Nova Manchester Arndale,Manchester,2282,14.51,Dry
2026-01-06,S003,Nova Birmingham Bullring,Birmingham,2385,14.46,Dry
2026-01-06,S004,Nova Bristol Cabot,Bristol,1506,11.65,Dry
2026-01-06,S005,Nova Edinburgh Princes,Edinburgh,1579,13.42,Rain
2026-01-07,S001,Nova London Bridge,London,2719,12.5,Cold
2026-01-07,S002,Nova Manchester Arndale,Manchester,2575,13.87,Sunny
2026-01-07,S003,Nova Birmingham Bullring,Birmingham,2861,14.34,Sunny
2026-01-07,S004,Nova Bristol Cabot,Bristol,1640,12.43,Cold
2026-01-07,S005,Nova Edinburgh Princes,Edinburgh,2065,11.75,Sunny
2026-01-08,S001,Nova London Bridge,London,2731,12.7,Rain
2026-01-08,S002,Nova Manchester Arndale,Manchester,2307,16.92,Cold
2026-01-08,S003,Nova Birmingham Bullring,Birmingham,2577,15.92,Dry
2026-01-08,S004,Nova Bristol Cabot,Bristol,1593,17.62,Cold
2026-01-08,S005,Nova Edinburgh Princes,Edinburgh,1818,15.61,Rain
2026-01-09,S001,Nova London Bridge,London,4886,16.69,Sunny
2026-01-09,S002,Nova Manchester Arndale,Manchester,3183,13.49,Dry
2026-01-09,S003,Nova Birmingham Bullring,Birmingham,3387,14.25,Dry
2026-01-09,S004,Nova Bristol Cabot,Bristol,2586,14.95,Sunny
2026-01-09,S005,Nova Edinburgh Princes,Edinburgh,2131,14.85,Rain
2026-01-10,S001,Nova London Bridge,London,5492,12.21,Sunny
2026-01-10,S002,Nova Manchester Arndale,Manchester,4141,13.0,Sunny
2026-01-10,S003,Nova Birmingham Bullring,Birmingham,3929,12.65,Dry
2026-01-10,S004,Nova Bristol Cabot,Bristol,2577,13.98,Dry
2026-01-10,S005,Nova Edinburgh Princes,Edinburgh,3306,18.04,Dry
2026-01-11,S001,Nova London Bridge,London,4815,16.02,Dry
2026-01-11,S002,Nova Manchester Arndale,Manchester,3463,14.75,Dry
2026-01-11,S003,Nova Birmingham Bullring,Birmingham,4160,15.88,Sunny
2026-01-11,S004,Nova Bristol Cabot,Bristol,2590,12.94,Sunny
2026-01-11,S005,Nova Edinburgh Princes,Edinburgh,2859,19.26,Dry
2026-01-12,S001,Nova London Bridge,London,2783,14.25,Dry
2026-01-12,S002,Nova Manchester Arndale,Manchester,1740,16.19,Rain
2026-01-12,S003,Nova Birmingham Bullring,Birmingham,2501,13.43,Dry
2026-01-12,S004,Nova Bristol Cabot,Bristol,1258,18.35,Rain
2026-01-12,S005,Nova Edinburgh Princes,Edinburgh,1723,18.1,Dry
2026-01-13,S001,Nova London Bridge,London,3121,14.0,Sunny
2026-01-13,S002,Nova Manchester Arndale,Manchester,1868,18.19,Rain
2026-01-13,S003,Nova Birmingham Bullring,Birmingham,2474,12.9,Dry
2026-01-13,S004,Nova Bristol Cabot,Bristol,1822,11.94,Sunny
2026-01-13,S005,Nova Edinburgh Princes,Edinburgh,2138,12.51,Sunny
2026-01-14,S001,Nova London Bridge,London,3832,12.25,Sunny
2026-01-14,S002,Nova Manchester Arndale,Manchester,2742,12.41,Sunny
2026-01-14,S003,Nova Birmingham Bullring,Birmingham,3108,12.96,Sunny
2026-01-14,S004,Nova Bristol Cabot,Bristol,1618,13.91,Dry
2026-01-14,S005,Nova Edinburgh Princes,Edinburgh,2027,16.76,Dry
2026-01-15,S001,Nova London Bridge,London,3341,15.94,Dry
2026-01-15,S002,Nova Manchester Arndale,Manchester,2544,17.95,Dry
2026-01-15,S003,Nova Birmingham Bullring,Birmingham,2740,16.32,Dry
2026-01-15,S004,Nova Bristol Cabot,Bristol,1517,16.18,Rain
2026-01-15,S005,Nova Edinburgh Princes,Edinburgh,1810,15.61,Cold
2026-01-16,S001,Nova London Bridge,London,4472,17.21,Dry
2026-01-16,S002,Nova Manchester Arndale,Manchester,3702,18.09,Sunny
2026-01-16,S003,Nova Birmingham Bullring,Birmingham,2895,14.83,Rain
2026-01-16,S004,Nova Bristol Cabot,Bristol,2350,16.01,Sunny
2026-01-16,S005,Nova Edinburgh Princes,Edinburgh,2289,13.78,Rain
2026-01-17,S001,Nova London Bridge,London,4254,12.49,Rain
2026-01-17,S002,Nova Manchester Arndale,Manchester,3716,19.04,Dry
2026-01-17,S003,Nova Birmingham Bullring,Birmingham,4852,17.82,Sunny
2026-01-17,S004,Nova Bristol Cabot,Bristol,2736,14.12,Dry
2026-01-17,S005,Nova Edinburgh Princes,Edinburgh,3139,18.0,Dry
2026-01-18,S001,Nova London Bridge,London,4387,12.79,Dry
2026-01-18,S002,Nova Manchester Arndale,Manchester,3447,17.15,Dry
2026-01-18,S003,Nova Birmingham Bullring,Birmingham,3204,17.48,Rain
2026-01-18,S004,Nova Bristol Cabot,Bristol,2374,12.1,Dry
2026-01-18,S005,Nova Edinburgh Princes,Edinburgh,3263,16.44,Sunny
2026-01-19,S001,Nova London Bridge,London,2883,18.15,Cold
2026-01-19,S002,Nova Manchester Arndale,Manchester,2265,17.83,Dry
2026-01-19,S003,Nova Birmingham Bullring,Birmingham,2562,11.32,Dry
2026-01-19,S004,Nova Bristol Cabot,Bristol,1504,17.1,Dry
2026-01-19,S005,Nova Edinburgh Princes,Edinburgh,2002,16.52,Sunny
2026-01-20,S001,Nova London Bridge,London,3512,17.14,Sunny
2026-01-20,S002,Nova Manchester Arndale,Manchester,2591,11.59,Sunny
2026-01-20,S003,Nova Birmingham Bullring,Birmingham,1995,11.18,Rain
2026-01-20,S004,Nova Bristol Cabot,Bristol,1491,12.76,Dry
2026-01-20,S005,Nova Edinburgh Princes,Edinburgh,1965,13.72,Dry
2026-01-21,S001,Nova London Bridge,London,3112,17.54,Dry
2026-01-21,S002,Nova Manchester Arndale,Manchester,1994,15.44,Rain
2026-01-21,S003,Nova Birmingham Bullring,Birmingham,2555,14.49,Cold
2026-01-21,S004,Nova Bristol Cabot,Bristol,1274,12.53,Rain
2026-01-21,S005,Nova Edinburgh Princes,Edinburgh,1997,12.67,Dry
2026-01-22,S001,Nova London Bridge,London,3440,13.7,Dry
2026-01-22,S002,Nova Manchester Arndale,Manchester,1919,12.81,Rain
2026-01-22,S003,Nova Birmingham Bullring,Birmingham,2786,14.73,Dry
2026-01-22,S004,Nova Bristol Cabot,Bristol,1887,12.83,Dry
2026-01-22,S005,Nova Edinburgh Princes,Edinburgh,2076,12.18,Dry
2026-01-23,S001,Nova London Bridge,London,4244,19.27,Dry
2026-01-23,S002,Nova Manchester Arndale,Manchester,3708,13.49,Sunny
2026-01-23,S003,Nova Birmingham Bullring,Birmingham,2855,13.86,Rain
2026-01-23,S004,Nova Bristol Cabot,Bristol,1911,17.93,Rain
2026-01-23,S005,Nova Edinburgh Princes,Edinburgh,2782,14.14,Dry
2026-01-24,S001,Nova London Bridge,London,5308,17.82,Dry
2026-01-24,S002,Nova Manchester Arndale,Manchester,3780,13.11,Dry
2026-01-24,S003,Nova Birmingham Bullring,Birmingham,4415,11.73,Sunny
2026-01-24,S004,Nova Bristol Cabot,Bristol,2617,16.88,Dry
2026-01-24,S005,Nova Edinburgh Princes,Edinburgh,3260,17.92,Dry
2026-01-25,S001,Nova London Bridge,London,4343,15.53,Dry
2026-01-25,S002,Nova Manchester Arndale,Manchester,3165,18.19,Dry
2026-01-25,S003,Nova Birmingham Bullring,Birmingham,3479,11.63,Dry
2026-01-25,S004,Nova Bristol Cabot,Bristol,1912,18.81,Rain
2026-01-25,S005,Nova Edinburgh Princes,Edinburgh,2471,13.83,Cold
2026-01-26,S001,Nova London Bridge,London,2559,11.87,Rain
2026-01-26,S002,Nova Manchester Arndale,Manchester,2578,15.75,Sunny
2026-01-26,S003,Nova Birmingham Bullring,Birmingham,2348,12.46,Dry
2026-01-26,S004,Nova Bristol Cabot,Bristol,1708,18.49,Dry
2026-01-26,S005,Nova Edinburgh Princes,Edinburgh,1804,18.2,Dry
2026-01-27,S001,Nova London Bridge,London,2391,12.79,Rain
2026-01-27,S002,Nova Manchester Arndale,Manchester,2474,17.19,Sunny
2026-01-27,S003,Nova Birmingham Bullring,Birmingham,2473,17.65,Dry
2026-01-27,S004,Nova Bristol Cabot,Bristol,1671,14.9,Sunny
2026-01-27,S005,Nova Edinburgh Princes,Edinburgh,2145,16.72,Sunny
2026-01-28,S001,Nova London Bridge,London,2742,11.65,Rain
2026-01-28,S002,Nova Manchester Arndale,Manchester,2253,16.13,Dry
2026-01-28,S003,Nova Birmingham Bullring,Birmingham,2457,17.23,Dry
2026-01-28,S004,Nova Bristol Cabot,Bristol,1683,13.48,Dry
2026-01-28,S005,Nova Edinburgh Princes,Edinburgh,2376,15.91,Sunny
2026-01-29,S001,Nova London Bridge,London,3178,14.79,Dry
2026-01-29,S002,Nova Manchester Arndale,Manchester,2115,17.75,Cold
2026-01-29,S003,Nova Birmingham Bullring,Birmingham,2826,13.21,Dry
2026-01-29,S004,Nova Bristol Cabot,Bristol,1445,17.95,Rain
2026-01-29,S005,Nova Edinburgh Princes,Edinburgh,2032,13.51,Cold
2026-01-30,S001,Nova London Bridge,London,4062,12.56,Cold
2026-01-30,S002,Nova Manchester Arndale,Manchester,3693,13.21,Sunny
2026-01-30,S003,Nova Birmingham Bullring,Birmingham,3620,13.39,Dry
2026-01-30,S004,Nova Bristol Cabot,Bristol,2082,17.84,Dry
2026-01-30,S005,Nova Edinburgh Princes,Edinburgh,2762,13.74,Dry
2026-01-31,S001,Nova London Bridge,London,5420,13.71,Dry
2026-01-31,S002,Nova Manchester Arndale,Manchester,4001,12.89,Dry
2026-01-31,S003,Nova Birmingham Bullring,Birmingham,4343,18.65,Sunny
2026-01-31,S004,Nova Bristol Cabot,Bristol,2867,18.1,Dry
2026-01-31,S005,Nova Edinburgh Princes,Edinburgh,3415,15.66,Dry
2026-02-01,S001,Nova London Bridge,London,5256,18.34,Sunny
2026-02-01,S002,Nova Manchester Arndale,Manchester,3454,15.89,Dry
2026-02-01,S003,Nova Birmingham Bullring,Birmingham,3833,18.06,Dry
2026-02-01,S004,Nova Bristol Cabot,Bristol,1841,11.91,Rain
2026-02-01,S005,Nova Edinburgh Princes,Edinburgh,2627,13.52,Cold
2026-02-02,S001,Nova London Bridge,London,3035,18.29,Dry
2026-02-02,S002,Nova Manchester Arndale,Manchester,2146,11.11,Dry
2026-02-02,S003,Nova Birmingham Bullring,Birmingham,2523,15.03,Dry
2026-02-02,S004,Nova Bristol Cabot,Bristol,1567,13.52,Dry
2026-02-02,S005,Nova Edinburgh Princes,Edinburgh,1542,14.71,Cold
2026-02-03,S001,Nova London Bridge,London,2693,14.4,Dry
2026-02-03,S002,Nova Manchester Arndale,Manchester,2171,14.47,Dry
2026-02-03,S003,Nova Birmingham Bullring,Birmingham,2655,13.06,Sunny
2026-02-03,S004,Nova Bristol Cabot,Bristol,1586,16.93,Dry
2026-02-03,S005,Nova Edinburgh Princes,Edinburgh,2027,17.4,Sunny
2026-02-04,S001,Nova London Bridge,London,3033,12.72,Cold
2026-02-04,S002,Nova Manchester Arndale,Manchester,2413,16.6,Dry
2026-02-04,S003,Nova Birmingham Bullring,Birmingham,2324,15.86,Dry
2026-02-04,S004,Nova Bristol Cabot,Bristol,1665,14.56,Dry
2026-02-04,S005,Nova Edinburgh Princes,Edinburgh,2298,15.16,Sunny
2026-02-05,S001,Nova London Bridge,London,2993,18.06,Cold
2026-02-05,S002,Nova Manchester Arndale,Manchester,2275,16.23,Cold
2026-02-05,S003,Nova Birmingham Bullring,Birmingham,2488,15.72,Dry
2026-02-05,S004,Nova Bristol Cabot,Bristol,2004,13.26,Sunny
2026-02-05,S005,Nova Edinburgh Princes,Edinburgh,1781,13.22,Cold
2026-02-06,S001,Nova London Bridge,London,4075,16.49,Dry
2026-02-06,S002,Nova Manchester Arndale,Manchester,2914,15.98,Cold
2026-02-06,S003,Nova Birmingham Bullring,Birmingham,3091,18.14,Cold
2026-02-06,S004,Nova Bristol Cabot,Bristol,1625,12.27,Rain
2026-02-06,S005,Nova Edinburgh Princes,Edinburgh,2547,17.3,Dry
2026-02-07,S001,Nova London Bridge,London,4393,11.61,Cold
2026-02-07,S002,Nova Manchester Arndale,Manchester,3426,12.25,Cold
2026-02-07,S003,Nova Birmingham Bullring,Birmingham,3355,13.24,Rain
2026-02-07,S004,Nova Bristol Cabot,Bristol,2547,14.62,Dry
2026-02-07,S005,Nova Edinburgh Princes,Edinburgh,3010,18.87,Dry
2026-02-08,S001,Nova London Bridge,London,4598,15.93,Dry
2026-02-08,S002,Nova Manchester Arndale,Manchester,2973,17.82,Cold
2026-02-08,S003,Nova Birmingham Bullring,Birmingham,3830,17.82,Dry
2026-02-08,S004,Nova Bristol Cabot,Bristol,2784,15.66,Sunny
2026-02-08,S005,Nova Edinburgh Princes,Edinburgh,2185,15.67,Rain
2026-02-09,S001,Nova London Bridge,London,2703,11.79,Dry
2026-02-09,S002,Nova Manchester Arndale,Manchester,2106,12.05,Dry
2026-02-09,S003,Nova Birmingham Bullring,Birmingham,2257,12.92,Dry
2026-02-09,S004,Nova Bristol Cabot,Bristol,1506,17.38,Dry
2026-02-09,S005,Nova Edinburgh Princes,Edinburgh,1870,12.28,Dry
2026-02-10,S001,Nova London Bridge,London,3033,14.07,Dry
2026-02-10,S002,Nova Manchester Arndale,Manchester,2117,12.15,Cold
2026-02-10,S003,Nova Birmingham Bullring,Birmingham,2381,14.06,Dry
2026-02-10,S004,Nova Bristol Cabot,Bristol,1830,15.38,Sunny
2026-02-10,S005,Nova Edinburgh Princes,Edinburgh,2158,14.58,Sunny
2026-02-11,S001,Nova London Bridge,London,3252,11.51,Dry
2026-02-11,S002,Nova Manchester Arndale,Manchester,2109,11.42,Dry
2026-02-11,S003,Nova Birmingham Bullring,Birmingham,2457,17.18,Dry
2026-02-11,S004,Nova Bristol Cabot,Bristol,1729,14.28,Sunny
2026-02-11,S005,Nova Edinburgh Princes,Edinburgh,1571,13.72,Rain
2026-02-12,S001,Nova London Bridge,London,3096,13.59,Dry
2026-02-12,S002,Nova Manchester Arndale,Manchester,2779,17.92,Sunny
2026-02-12,S003,Nova Birmingham Bullring,Birmingham,2755,13.29,Dry
2026-02-12,S004,Nova Bristol Cabot,Bristol,1474,13.75,Rain
2026-02-12,S005,Nova Edinburgh Princes,Edinburgh,2113,17.03,Dry
2026-02-13,S001,Nova London Bridge,London,3978,19.12,Dry
2026-02-13,S002,Nova Manchester Arndale,Manchester,3221,13.74,Dry
2026-02-13,S003,Nova Birmingham Bullring,Birmingham,3219,14.62,Dry
2026-02-13,S004,Nova Bristol Cabot,Bristol,2090,17.64,Dry
2026-02-13,S005,Nova Edinburgh Princes,Edinburgh,3055,18.02,Sunny
2026-02-14,S001,Nova London Bridge,London,4344,11.69,Rain
2026-02-14,S002,Nova Manchester Arndale,Manchester,3747,17.0,Dry
2026-02-14,S003,Nova Birmingham Bullring,Birmingham,4180,13.06,Dry
2026-02-14,S004,Nova Bristol Cabot,Bristol,2561,16.52,Dry
2026-02-14,S005,Nova Edinburgh Princes,Edinburgh,3214,18.51,Dry
2026-02-15,S001,Nova London Bridge,London,4229,14.22,Cold
2026-02-15,S002,Nova Manchester Arndale,Manchester,3235,14.3,Dry
2026-02-15,S003,Nova Birmingham Bullring,Birmingham,3833,19.33,Dry
2026-02-15,S004,Nova Bristol Cabot,Bristol,2087,18.05,Cold
2026-02-15,S005,Nova Edinburgh Princes,Edinburgh,2754,13.58,Dry
2026-02-16,S001,Nova London Bridge,London,2386,11.49,Rain
2026-02-16,S002,Nova Manchester Arndale,Manchester,2231,16.18,Dry
2026-02-16,S003,Nova Birmingham Bullring,Birmingham,2521,16.64,Dry
2026-02-16,S004,Nova Bristol Cabot,Bristol,1448,18.15,Dry
2026-02-16,S005,Nova Edinburgh Princes,Edinburgh,1680,15.99,Cold
2026-02-17,S001,Nova London Bridge,London,2844,11.98,Dry
2026-02-17,S002,Nova Manchester Arndale,Manchester,2473,11.03,Sunny
2026-02-17,S003,Nova Birmingham Bullring,Birmingham,2244,15.37,Dry
2026-02-17,S004,Nova Bristol Cabot,Bristol,1451,15.24,Dry
2026-02-17,S005,Nova Edinburgh Princes,Edinburgh,1533,14.67,Cold
2026-02-18,S001,Nova London Bridge,London,3034,15.16,Dry
2026-02-18,S002,Nova Manchester Arndale,Manchester,2421,15.92,Dry
2026-02-18,S003,Nova Birmingham Bullring,Birmingham,2295,17.69,Dry
2026-02-18,S004,Nova Bristol Cabot,Bristol,1286,13.5,Rain
2026-02-18,S005,Nova Edinburgh Princes,Edinburgh,1643,14.38,Rain
2026-02-19,S001,Nova London Bridge,London,3334,17.13,Dry
2026-02-19,S002,Nova Manchester Arndale,Manchester,2437,15.58,Dry
2026-02-19,S003,Nova Birmingham Bullring,Birmingham,2297,16.52,Rain
2026-02-19,S004,Nova Bristol Cabot,Bristol,1637,12.45,Dry
2026-02-19,S005,Nova Edinburgh Princes,Edinburgh,1869,15.46,Dry
2026-02-20,S001,Nova London Bridge,London,3843,17.57,Dry
2026-02-20,S002,Nova Manchester Arndale,Manchester,2986,13.65,Dry
2026-02-20,S003,Nova Birmingham Bullring,Birmingham,3151,12.6,Dry
2026-02-20,S004,Nova Bristol Cabot,Bristol,2300,12.18,Dry
2026-02-20,S005,Nova Edinburgh Princes,Edinburgh,2491,15.05,Dry
2026-02-21,S001,Nova London Bridge,London,5888,15.14,Sunny
2026-02-21,S002,Nova Manchester Arndale,Manchester,3548,16.26,Dry
2026-02-21,S003,Nova Birmingham Bullring,Birmingham,4125,17.11,Dry
2026-02-21,S004,Nova Bristol Cabot,Bristol,3039,16.98,Sunny
2026-02-21,S005,Nova Edinburgh Princes,Edinburgh,2995,13.69,Dry
2026-02-22,S001,Nova London Bridge,London,4520,18.84,Dry
2026-02-22,S002,Nova Manchester Arndale,Manchester,3061,16.56,Dry
2026-02-22,S003,Nova Birmingham Bullring,Birmingham,2776,14.13,Rain
2026-02-22,S004,Nova Bristol Cabot,Bristol,2120,18.03,Cold
2026-02-22,S005,Nova Edinburgh Princes,Edinburgh,2087,15.75,Rain
2026-02-23,S001,Nova London Bridge,London,3167,13.53,Sunny
2026-02-23,S002,Nova Manchester Arndale,Manchester,2027,13.21,Dry
2026-02-23,S003,Nova Birmingham Bullring,Birmingham,2192,16.57,Dry
2026-02-23,S004,Nova Bristol Cabot,Bristol,1580,16.41,Dry
2026-02-23,S005,Nova Edinburgh Princes,Edinburgh,1842,17.86,Dry
2026-02-24,S001,Nova London Bridge,London,3117,16.37,Dry
2026-02-24,S002,Nova Manchester Arndale,Manchester,2246,17.65,Sunny
2026-02-24,S003,Nova Birmingham Bullring,Birmingham,1950,14.94,Rain
2026-02-24,S004,Nova Bristol Cabot,Bristol,1330,17.28,Rain
2026-02-24,S005,Nova Edinburgh Princes,Edinburgh,1562,11.16,Rain
2026-02-25,S001,Nova London Bridge,London,2980,17.12,Cold
2026-02-25,S002,Nova Manchester Arndale,Manchester,2398,12.59,Dry
2026-02-25,S003,Nova Birmingham Bullring,Birmingham,2897,15.09,Sunny
2026-02-25,S004,Nova Bristol Cabot,Bristol,1500,17.73,Dry
2026-02-25,S005,Nova Edinburgh Princes,Edinburgh,1532,13.34,Rain
2026-02-26,S001,Nova London Bridge,London,3341,12.47,Dry
2026-02-26,S002,Nova Manchester Arndale,Manchester,2371,16.64,Dry
2026-02-26,S003,Nova Birmingham Bullring,Birmingham,2479,14.61,Cold
2026-02-26,S004,Nova Bristol Cabot,Bristol,1450,15.96,Cold
2026-02-26,S005,Nova Edinburgh Princes,Edinburgh,1595,16.82,Rain
2026-02-27,S001,Nova London Bridge,London,4200,13.78,Dry
2026-02-27,S002,Nova Manchester Arndale,Manchester,3639,12.96,Sunny
2026-02-27,S003,Nova Birmingham Bullring,Birmingham,2828,19.31,Rain
2026-02-27,S004,Nova Bristol Cabot,Bristol,2440,13.88,Sunny
2026-02-27,S005,Nova Edinburgh Princes,Edinburgh,2562,12.35,Dry
2026-02-28,S001,Nova London Bridge,London,5124,13.03,Dry
2026-02-28,S002,Nova Manchester Arndale,Manchester,3638,18.89,Dry
2026-02-28,S003,Nova Birmingham Bullring,Birmingham,3736,18.4,Dry
2026-02-28,S004,Nova Bristol Cabot,Bristol,2652,19.2,Dry
2026-02-28,S005,Nova Edinburgh Princes,Edinburgh,3234,15.5,Dry
2026-03-01,S001,Nova London Bridge,London,5184,13.75,Dry
2026-03-01,S002,Nova Manchester Arndale,Manchester,3334,11.7,Dry
2026-03-01,S003,Nova Birmingham Bullring,Birmingham,3688,17.47,Dry
2026-03-01,S004,Nova Bristol Cabot,Bristol,2465,14.73,Cold
2026-03-01,S005,Nova Edinburgh Princes,Edinburgh,3266,17.01,Sunny
2026-03-02,S001,Nova London Bridge,London,2417,18.47,Rain
2026-03-02,S002,Nova Manchester Arndale,Manchester,2167,14.95,Dry
2026-03-02,S003,Nova Birmingham Bullring,Birmingham,2674,17.46,Dry
2026-03-02,S004,Nova Bristol Cabot,Bristol,1814,11.17,Sunny
2026-03-02,S005,Nova Edinburgh Princes,Edinburgh,2047,13.23,Dry
2026-03-03,S001,Nova London Bridge,London,2571,17.32,Rain
2026-03-03,S002,Nova Manchester Arndale,Manchester,2409,11.31,Dry
2026-03-03,S003,Nova Birmingham Bullring,Birmingham,2981,17.72,Sunny
2026-03-03,S004,Nova Bristol Cabot,Bristol,1644,17.01,Dry
2026-03-03,S005,Nova Edinburgh Princes,Edinburgh,2089,12.23,Sunny
2026-03-04,S001,Nova London Bridge,London,3381,12.34,Dry
2026-03-04,S002,Nova Manchester Arndale,Manchester,2649,16.25,Sunny
2026-03-04,S003,Nova Birmingham Bullring,Birmingham,2701,11.88,Dry
2026-03-04,S004,Nova Bristol Cabot,Bristol,1613,13.94,Cold
2026-03-04,S005,Nova Edinburgh Princes,Edinburgh,2234,15.99,Dry
2026-03-05,S001,Nova London Bridge,London,3352,12.62,Cold
2026-03-05,S002,Nova Manchester Arndale,Manchester,2827,18.35,Sunny
2026-03-05,S003,Nova Birmingham Bullring,Birmingham,2757,12.71,Cold
2026-03-05,S004,Nova Bristol Cabot,Bristol,1983,17.87,Dry
2026-03-05,S005,Nova Edinburgh Princes,Edinburgh,2186,17.93,Dry
2026-03-06,S001,Nova London Bridge,London,4926,15.84,Sunny
2026-03-06,S002,Nova Manchester Arndale,Manchester,2888,12.47,Cold
2026-03-06,S003,Nova Birmingham Bullring,Birmingham,3629,12.78,Dry
2026-03-06,S004,Nova Bristol Cabot,Bristol,2369,15.55,Dry
2026-03-06,S005,Nova Edinburgh Princes,Edinburgh,2566,15.38,Dry
2026-03-07,S001,Nova London Bridge,London,5731,18.92,Dry
2026-03-07,S002,Nova Manchester Arndale,Manchester,3895,14.22,Dry
2026-03-07,S003,Nova Birmingham Bullring,Birmingham,4415,14.66,Dry
2026-03-07,S004,Nova Bristol Cabot,Bristol,2436,17.03,Cold
2026-03-07,S005,Nova Edinburgh Princes,Edinburgh,2903,16.02,Cold
2026-03-08,S001,Nova London Bridge,London,4491,12.55,Cold
2026-03-08,S002,Nova Manchester Arndale,Manchester,3678,19.05,Dry
2026-03-08,S003,Nova Birmingham Bullring,Birmingham,3141,13.0,Rain
2026-03-08,S004,Nova Bristol Cabot,Bristol,2735,13.19,Dry
2026-03-08,S005,Nova Edinburgh Princes,Edinburgh,2483,15.33,Rain
2026-03-09,S001,Nova London Bridge,London,3050,15.7,Dry
2026-03-09,S002,Nova Manchester Arndale,Manchester,2175,14.59,Cold
2026-03-09,S003,Nova Birmingham Bullring,Birmingham,2486,18.06,Dry
2026-03-09,S004,Nova Bristol Cabot,Bristol,1684,15.94,Dry
2026-03-09,S005,Nova Edinburgh Princes,Edinburgh,1731,11.14,Rain
2026-03-10,S001,Nova London Bridge,London,2617,17.39,Rain
2026-03-10,S002,Nova Manchester Arndale,Manchester,2813,12.34,Sunny
2026-03-10,S003,Nova Birmingham Bullring,Birmingham,2596,14.14,Dry
2026-03-10,S004,Nova Bristol Cabot,Bristol,1343,15.05,Rain
2026-03-10,S005,Nova Edinburgh Princes,Edinburgh,2017,14.29,Dry
2026-03-11,S001,Nova London Bridge,London,3242,17.9,Dry
2026-03-11,S002,Nova Manchester Arndale,Manchester,2701,16.27,Sunny
2026-03-11,S003,Nova Birmingham Bullring,Birmingham,2868,14.53,Dry
2026-03-11,S004,Nova Bristol Cabot,Bristol,1940,12.08,Sunny
2026-03-11,S005,Nova Edinburgh Princes,Edinburgh,1625,16.79,Rain
2026-03-12,S001,Nova London Bridge,London,3563,14.04,Dry
2026-03-12,S002,Nova Manchester Arndale,Manchester,2455,12.75,Dry
2026-03-12,S003,Nova Birmingham Bullring,Birmingham,2276,11.54,Rain
2026-03-12,S004,Nova Bristol Cabot,Bristol,2151,11.94,Sunny
2026-03-12,S005,Nova Edinburgh Princes,Edinburgh,2244,14.63,Dry
2026-03-13,S001,Nova London Bridge,London,3819,17.31,Rain
2026-03-13,S002,Nova Manchester Arndale,Manchester,3267,17.75,Dry
2026-03-13,S003,Nova Birmingham Bullring,Birmingham,3901,18.15,Sunny
2026-03-13,S004,Nova Bristol Cabot,Bristol,2452,12.36,Dry
2026-03-13,S005,Nova Edinburgh Princes,Edinburgh,2370,14.31,Rain
2026-03-14,S001,Nova London Bridge,London,4911,11.84,Cold
2026-03-14,S002,Nova Manchester Arndale,Manchester,4699,14.19,Sunny
2026-03-14,S003,Nova Birmingham Bullring,Birmingham,4146,14.6,Dry
2026-03-14,S004,Nova Bristol Cabot,Bristol,2188,19.38,Rain
2026-03-14,S005,Nova Edinburgh Princes,Edinburgh,3677,12.76,Sunny
2026-03-15,S001,Nova London Bridge,London,5035,14.4,Dry
2026-03-15,S002,Nova Manchester Arndale,Manchester,3554,17.8,Dry
2026-03-15,S003,Nova Birmingham Bullring,Birmingham,4695,12.45,Sunny
2026-03-15,S004,Nova Bristol Cabot,Bristol,2395,18.96,Dry
2026-03-15,S005,Nova Edinburgh Princes,Edinburgh,2895,15.2,Cold
2026-03-16,S001,Nova London Bridge,London,2482,11.61,Rain
2026-03-16,S002,Nova Manchester Arndale,Manchester,1810,16.6,Rain
2026-03-16,S003,Nova Birmingham Bullring,Birmingham,2384,16.4,Dry
2026-03-16,S004,Nova Bristol Cabot,Bristol,1788,18.3,Sunny
2026-03-16,S005,Nova Edinburgh Princes,Edinburgh,2075,13.7,Dry
2026-03-17,S001,Nova London Bridge,London,3044,16.15,Dry
