Txn_ID,Txn_Date,Period,Account_Code,Description,Site_Code,Department,Amount_GBP
102742,2025-05-16,FY25-05,6700,Professional Fees,S005,,-465.49
105589,2025-11-20,FY25-11,4000,Food & Beverage Revenue,S003,FOOD_BEV,12739.55
101123,2025-03-11,FY25-03,4010,Retail Merchandise Revenue,S001,ENTERTAINMENT,11519.84
106190,2025-12-01,FY25-12,4000,Food & Beverage Revenue,S004,EVENTS,13204.47
100158,2025-01-15,FY25-01,4040,Events & Hire Revenue  ,S005,ENTERTAINMENT,1371.25
104219,2025-08-21,FY25-08,6010,Employer NI & Pension,S003,,-1410.58
101598,2025-03-12,FY25-03,5099,Professional Fees,S004,,-406.08
106493,2025-12-14,FY25-12,6000,Wages & Salaries,S004,,-5411.5
103443,2025-07-03,FY25-07,4020,Entertainment Revenue,S004,EVENTS,6490.03
102815,2025-06-23,FY25-06,4000,Food & Beverage Revenue,S004,FOOD_BEV,9336.72
101119,2025-03-19,FY25-03,4000,Food & Beverage Revenue,S005,FOOD_BEV,20244.99
102342,2025-05-23,FY25-05,4030,Membership Revenue,S001,FOOD_BEV,2982.71
105353,2025-10-26,FY25-10,6100,Property Rent,S002,,-2304.5
104298,2025-08-04,FY25-08,6110,Business Rates,S004,,-713.79
102345,2025-05-02,FY25-05,4030,Membership Revenue,S001,RETAIL,2982.71
105800,2025-11-03,FY25-11,5010,Cost of Goods Sold - Retail,S003,MEMBERSHIP,-3801.75
101424,2025-03-24,FY25-03,6010,Employer NI & Pension,S003,,-1912.9
105936,2025-11-26,FY25-11,6100,Property Rent,S003,,-2654.03
101872,2025-04-16,FY25-04,5000,Cost of Goods Sold - F&B,S004,FOOD_BEV,-3661.27
103193,2025-06-15,FY25-06,6200,Utilities - Electricity,S002,,-665.39
101075,2025-02-22,FY25-02,7000,Depreciation  ,S004,,-678.29
105699,2025-11-26,FY25-11,4030,Membership Revenue,S005,MEMBERSHIP,2308.07
105478,2025-10-09,FY25-10,6300,Marketing & Promotions,S001,,-1283.65
101078,2025-02-07,FY25-02,7000,Depreciation,S005,,-918.87
105032,2025-10-12,FY25-10,4010,Retail Merchandise Revenue,S004,ENTERTAINMENT,10611.29
101693,2025-04-30,FY25-04,4010,Retail Merchandise Revenue,S001,RETAIL,4233.73
100427,2025-01-20,FY25-01,6210, Utilities - Gas/Water,S004,,-1172.85
105141,2025-10-23,FY25-10,4040,Events & Hire Revenue,S001,ENTERTAINMENT,2237.33
102817,2025-06-06,FY25-06,4000,Food & Beverage Revenue,S004,ENTERTAINMENT,9336.72
101057,2025-02-11,FY25-02,7000,Depreciation,S001,,-1323.3
103221,2025-06-23,FY25-06,6210,Utilities - Gas/Water,S003,,-569.9
103759,2025-07-19,FY25-07,6110,Business Rates,S003,,-1449.29
103944,2025-08-22,FY25-08,4010,Retail Merchandise Revenue,S001,FOOD_BEV,6349.35
101382,2025-03-10,FY25-03,6000,Wages & Salaries,S004,,-5835.65
102427,2025-05-31,FY25-05,5000,Cost of Goods Sold - F&B,S001,FOOD_BEV,-6304.6
103678,2025-07-27,FY25-07,6010,Employer NI & Pension,S002,,-1450.19
105951,2025-11-08,FY25-11,6100,Property Rent,S005,,-6511.75
104222,2025-08-10,FY25-08,6010,Employer NI & Pension,S003,,-1410.58
100762,2025-02-15,FY25-02,5010,Cost of Goods Sold - Retail,S001,,-2817.67
105205,2025-10-31,FY25-10,5000,Cost of Goods Sold - F&B,S005,,-4384.12
106448,2025-12-23,FY25-12,5010,Cost of Goods Sold - Retail,S002,MEMBERSHIP,-6579.95
104654,2025-09-10,FY25-09,5010,Cost of Goods Sold - Retail,S005,,-2520.2
104809,2025-09-21,FY25-09,6110,Business Rates,S004,,-1731.55
105901,2025-11-17,FY25-11,6010,Employer NI & Pension,S004,,-1173.02
105674,2025-11-10,FY25-11,4030,Membership Revenue,S001,FOOD_BEV,11350.16
104617,2025-09-07,FY25-09,5000,Cost of Goods Sold - F&B,S005,FOOD_BEV,-9028.05
102878,2025-06-12,FY25-06,4020,Entertainment Revenue,S002,FOOD_BEV,27750.44
106546,2025-12-18,FY25-12,6010,Employer NI & Pension,S005,,-1177.34
104246,2025-08-14,FY25-08,6100,Property Rent,S002,,-7203.73
104161,2025-08-25,FY25-08,5010,Cost of Goods Sold - Retail,S005,FOOD_BEV,-2535.68
106203,2025-12-02,FY25-12,4010,Retail Merchandise Revenue,S001,ENTERTAINMENT,9190.25
105986,2025-11-05,FY25-11,6110,Business Rates,S004,,-553.78
103522,2025-07-07,FY25-07,4040,Events & Hire Revenue,S001,MEMBERSHIP,3021.28
101587,2025-03-06,FY25-03,6600,Insurance,S004,,-698.56
102191,2025-04-30,FY25-04,7000,Depreciation,S001,,-1051.78
101428,2025-03-31,FY25-03,6010,Employer NI & Pension,S004,,-2117.38
105915,2025-11-18,FY25-11,6100,Property Rent,S001,,-9079.71
103902,2025-07-13,FY25-07,7000,Depreciation,S005,,-843.78
102553,2025-05-09,FY25-05,6010,Employer NI & Pension,S003,,-1011.69
100075,2025-01-25,FY25-01,4020,Entertainment Revenue,S001,RETAIL,10368.78
103537,2025-07-18,FY25-07,4040,Events & Hire Revenue,S002,MEMBERSHIP,1771.83
100138,2025-01-21,FY25-01,4040,Events & Hire Revenue,S002,,1204.32
100331,2025-01-19,FY25-01,6110,Business Rates  ,S001,,-1010.45
104031,2025-08-17,FY25-08,4030,Membership Revenue,S004,ENTERTAINMENT,2712.0
103726,2025-07-30,FY25-07,6100,Property Rent,S003,,-2960.93
103105,2025-06-08,FY25-06,6010,Employer NI & Pension,S005,,-981.58
101829,2025-04-02,FY25-04,4040,Events & Hire Revenue,S005,MEMBERSHIP,1428.32
102556,2025-05-19,FY25-05,6010, Employer NI & Pension,S003,,-1011.69
105520,2025-10-30,FY25-10,6500,IT & Software Licences,S002,,-979.49
103937,2025-08-31,FY25-08,4000,Food & Beverage Revenue,S005,ENTERTAINMENT,11333.56
103557,2025-07-27,FY25-07,4040,Events & Hire Revenue,S004,FOOD_BEV,2400.94
101307,2025-03-11,FY25-03,5000,Cost of Goods Sold - F&B,S003,MEMBERSHIP,-3076.15
102001,2025-04-15,FY25-04,6100,Property Rent,S002,,-5825.78
105394,2025-10-26,FY25-10,6110,Business Rates,S002,,-679.06
100936,2025-02-22,FY25-02,6110,Business Rates,S004,,-769.87
106372,2025-12-27,FY25-12,4040,Events & Hire Revenue,S005,ENTERTAINMENT,3078.49
103857,2025-07-26,FY25-07,6600,Insurance,S004,,-477.31
103534,2025-07-04,FY25-07,4040,Events & Hire Revenue,S002,MEMBERSHIP,1771.83
101874,2025-04-17,FY25-04,5000,Cost of Goods Sold - F&B,S005,MEMBERSHIP,-3682.97
100166,2025-01-10,FY25-01,5000,Cost of Goods Sold - F&B,S001,EVENTS,-15317.88
101281,2025-03-16,FY25-03,5000,Cost of Goods Sold - F&B,S001,EVENTS,-4164.62
103446,2025-07-02,FY25-07,4020,Entertainment Revenue,S004,RETAIL,6490.03
101194,2025-03-24,FY25-03,4030,Membership Revenue,S001,MEMBERSHIP,3137.76
101088,2025-03-29,FY25-03,4000,Food & Beverage Revenue,S001,MEMBERSHIP,14314.66
105952,2025-11-24,FY25-11,6100,Property Rent,S005,,-6511.75
106795,2025-12-28,FY25-12,7000,Depreciation,S004,,-757.68
102422,2025-05-07,FY25-05,4040,Events & Hire Revenue,S005,FOOD_BEV,2845.3
100622,2025-02-23,FY25-02,4020,Entertainment Revenue,S005,FOOD_BEV,7057.36
100418,2025-01-11,FY25-01,6200,Utilities - Electricity,S005,,-700.05
100514,2025-01-20,FY25-01,7000, Depreciation,S005,,-1219.27
104329,2025-08-21,FY25-08,6210,Utilities - Gas/Water,S001,,-1988.38
105810,2025-11-18,FY25-11,5010,Cost of Goods Sold - Retail,S004,EVENTS,-4621.27
104104,2025-08-28,FY25-08,5000,Cost of Goods Sold - F&B,S003,FOOD_BEV,-4492.98
105583,2025-11-24,FY25-11,4000,Food & Beverage Revenue,S002,ENTERTAINMENT,40737.59
105420,2025-10-17,FY25-10,6110,Business Rates,S004,,-652.84
105494,2025-10-27,FY25-10,6300,Marketing & Promotions,S003,,-559.81
103205,2025-06-22,FY25-06,6200,Utilities - Electricity,S003,,-471.51
104110,2025-08-01,FY25-08,5000,Cost of Goods Sold - F&B,S003,,-4492.98
101247,2025-03-29,FY25-03,4040,Events & Hire Revenue,S001,MEMBERSHIP,1848.8
102874,2025-06-19,FY25-06,4020,Entertainment Revenue,S001,EVENTS,9926.22
104892,2025-09-22,FY25-09,6400,Repairs & Maintenance,S004,,-1409.97
101747,2025-04-16,FY25-04,4020,Entertainment Revenue,S003,RETAIL,8879.46
101273,2025-03-22,FY25-03,4040,Events & Hire Revenue,S004,MEMBERSHIP,3713.33
102599,2025-05-06,FY25-05,6110,Business Rates,S001,,-1248.76
105069,2025-10-12,FY25-10,4020,Entertainment Revenue,S004,FOOD_BEV,5746.06
105941,2025-11-06,FY25-11,6100,Property Rent,S004,,-2459.05
101901,2025-04-18,FY25-04,5010,Cost of Goods Sold - Retail,S003,ENTERTAINMENT,-1881.25
100939,2025-02-26,FY25-02,6110,Business Rates,S005,,-927.21
100900,2025-02-24,FY25-02,6100,Property Rent,S004,,-5606.2
100768,2025-02-18,FY25-02,5010,COST OF GOODS SOLD - RETAIL,S002,MEMBERSHIP,-1466.86
105847,2025-11-13,FY25-11,6000,Wages & Salaries,S003,,-7490.64
100012,2025-01-11,FY25-01,4000,Food & Beverage Revenue,S003,FOOD_BEV,8698.92
103123,2025-06-12,FY25-06,6100,Property Rent,S002,,-3050.49
104348,2025-08-04,FY25-08,6300,Marketing & Promotions,S002,,-485.81
103241,2025-06-27,FY25-06,6300,Marketing & Promotions,S002,,-1316.61
103504,2025-07-18,FY25-07,4030, Membership Revenue  ,S004,FOOD_BEV,2194.96
103190,2025-06-18,FY25-06,6200,Utilities - Electricity,S001,,-1081.26
104058,2025-08-05,FY25-08,4040,EVENTS & HIRE REVENUE,S002,RETAIL,2006.69
104885,2025-09-17,FY25-09,6400,Repairs & Maintenance,S001,,-2376.16
104632,2025-09-05,FY25-09,5010,Cost of Goods Sold - Retail,S002,,-3903.63
100501,2025-01-20,FY25-01,7000,Depreciation,S003,,-980.52
106308,2025-12-24,FY25-12,4030,Membership Revenue,S004,FOOD_BEV,2245.31
105997,2025-11-04,FY25-11,6200,Utilities - Electricity,S001,,-1170.24
101469,2025-03-18,FY25-03,6100,Property Rent,S005,,-8739.94
103682,2025-07-28,FY25-07,6010,Employer NI & Pension,S003,,-1899.89
101792,2025-04-30,FY25-04,4030,Membership Revenue,S005,ENTERTAINMENT,2692.6
100333,2025-01-25,FY25-01,6110,Business Rates,S001,,-1010.45
105256,2025-10-02,FY25-10,6000,Wages & Salaries,S002,,-6637.84
101325,2025-03-16,FY25-03,5010,Cost of Goods Sold - Retail,S001,EVENTS,-4134.66
100740,2025-02-12,FY25-02,5000,Cost of Goods Sold - F&B,S004,FOOD_BEV,-3417.93
106531,2025-12-23,FY25-12,6010,Employer NI & Pension,S003,,-1052.78
104249,2025-08-14,FY25-08,6100,PROPERTY RENT,S002,,-7203.73
102531,2025-05-22,FY25-05,6000,Wages & Salaries,S005,,-10319.28
104008,2025-08-24,FY25-08,4020,Entertainment Revenue,S005,EVENTS,6790.18
106738,2025-12-11,FY25-12,6500,IT & Software Licences,S005,,-874.61
103125,2025-06-14,FY25-06,6100,Property Rent,S002,,-3050.49
105630,2025-11-24,FY25-11,4010,Retail Merchandise Revenue,S004,EVENTS,12894.61
101786,2025-04-06,FY25-04,4030,Membership Revenue,S005,FOOD_BEV,2692.6
104824,2025-09-21,FY25-09,6200,Utilities - Electricity,S002,,-1428.79
100135,2025-01-04,FY25-01,4040,Events & Hire Revenue,S001,FOOD_BEV,2878.56
104019,2025-08-18,FY25-08,4030,Membership Revenue,S002,EVENTS,2886.96
103664,2025-07-21,FY25-07,6010,Employer NI & Pension,S001,,-1135.95
105776,2025-11-11,FY25-11,5010,Cost of Goods Sold - Retail,S001,MEMBERSHIP,-3373.86
102527,2025-05-05,FY25-05,6000,Wages & Salaries,S005,,-10319.28
106151,2025-11-04,FY25-11,7000,Depreciation,S003,,-818.76
100399,2025-01-01,FY25-01,6200,Utilities - Electricity,S003,,-2470.74
106533,2025-12-30,FY25-12,6010,Employer NI & Pension,S004,,-802.52
102268,2025-05-26,FY25-05,4010,Retail Merchandise Revenue,S001,EVENTS,6903.63
104357,2025-08-21,FY25-08,6300,Marketing & Promotions,S003,,-786.41
102360,2025-05-22,FY25-05,4030,Membership Revenue,S004,MEMBERSHIP,3930.05
103250,2025-06-21,FY25-06,6300,Marketing & Promotions,S004,,-1902.14
106617,2025-12-20,FY25-12,6110,Business Rates,S005,,-685.05
105894,2025-11-29,FY25-11,6010,Employer NI & Pension,S003,,-1252.54
102588,2025-05-02,FY25-05,6100,Property Rent,S004,,-2854.13
103088,2025-06-26,FY25-06,6010,Employer NI & Pension,S003,,-1011.9
105972,2025-11-09,FY25-11,6110,BUSINESS RATES,S003,,-1409.87
100585,2025-02-12,FY25-02,4010,Retail Merchandise Revenue,S005,EVENTS,3029.36
101732,2025-04-16,FY25-04,4020,Entertainment Revenue,S001,EVENTS,29674.69
102442,2025-05-31,FY25-05,5000,Cost of Goods Sold - F&B,S003,ENTERTAINMENT,-4585.87
102857,2025-06-14,FY25-06,4010, Retail Merchandise Revenue,S003,EVENTS,3951.78
104339,2025-08-04,FY25-08,6300,Marketing & Promotions,S001,,-1333.91
100278,2025-01-17,FY25-01,6010,Employer NI & Pension,S004,,-767.67
100711,2025-02-05,FY25-02,4040,Events & Hire Revenue,S005,EVENTS,1059.63
105445,2025-10-17,FY25-10,6200,Utilities - Electricity,S003,,-2400.46
100906,2025-02-19,FY25-02,6100,Property Rent,S005,,-3568.77
105942,2025-11-14,FY25-11,6100,Property Rent,S004,,-2459.05
102680,2025-05-24,FY25-05,6300,Marketing & Promotions,S003,,-672.57
105230,2025-10-18,FY25-10,5010,Cost of Goods Sold - Retail,S004,RETAIL,-1779.13
102641,2025-05-31,FY25-05,6200,Utilities - Electricity,S003,,-596.19
102091,2025-04-15,FY25-04,6200,Utilities - Electricity,S003,,-577.81
100825,2025-02-20,FY25-02,6000,Wages & Salaries,S004,,-12877.41
104436,2025-08-15,FY25-08,7000,Depreciation,S005,,-821.71
103766,2025-07-25,FY25-07,6110, Business Rates,S004,,-584.85
100699,2025-02-07,FY25-02,4040,Events & Hire Revenue,S004,RETAIL,769.79
100358,2025-01-30,FY25-01,6110,Business Rates,S003,,-705.23
105908,2025-11-05,FY25-11,6010,Employer NI & Pension,S005,,-1411.83
100106,2025-01-11,FY25-01,4030,MEMBERSHIP REVENUE,S001,RETAIL,9582.89
105756,2025-11-04,FY25-11,5000,Cost of Goods Sold - F&B,S003,ENTERTAINMENT,-4795.6
105668,2025-11-26,FY25-11,4020,ENTERTAINMENT REVENUE,S004,ENTERTAINMENT,8035.71
100227,2025-01-17,FY25-01,6000,Wages & Salaries,S001,,-10384.05
104153,2025-08-30,FY25-08,5010,Cost of Goods Sold - Retail,S005,FOOD_BEV,-2535.68
103440,2025-07-06,FY25-07,4020,Entertainment Revenue,S003,FOOD_BEV,16629.88
106654,2025-12-29,FY25-12,6200,Utilities - Electricity,S003,,-858.1
100816,2025-02-16,FY25-02,6000,Wages & Salaries,S002,,-11738.56
102663,2025-05-15,FY25-05,6210,Utilities - Gas/Water,S005,,-840.38
106284,2025-12-07,FY25-12,4030,Membership Revenue,S001,RETAIL,5081.74
102969,2025-06-03,FY25-06,4040,Events & Hire Revenue,S002,EVENTS,1695.21
102711,2025-05-30,FY25-05,6400,Repairs & Maintenance,S004,,-3055.38
103470,2025-07-13,FY25-07,4030,Membership Revenue,S001,,2824.08
105517,2025-10-31,FY25-10,6400,Repairs & Maintenance,S004,,-1453.9
106800,2025-12-13,FY25-12,7000,Depreciation,S005,,-1478.78
105473,2025-10-18,FY25-10,6300,Marketing & Promotions,S001,,-1283.65
105919,2025-11-18,FY25-11,6100,Property Rent,S002,,-2729.24
101908,2025-04-21,FY25-04,5010,Cost of Goods Sold - Retail,S003,EVENTS,-1881.25
104562,2025-09-04,FY25-09,4030,Membership Revenue,S005,RETAIL,6805.65
101480,2025-03-28,FY25-03,6110,Business Rates,S002,,-1345.82
105352,2025-10-03,FY25-10,6100,Property Rent,S002,,-2304.5
102894,2025-06-09,FY25-06,4020,Entertainment Revenue,S004,EVENTS,6842.44
104755,2025-09-21,FY25-09,6100,Property Rent,S001,,-3258.73
106510,2025-12-21,FY25-12,6010,Employer NI & Pension,S001,,-1398.08
105482,2025-10-15,FY25-10,6300,Marketing & Promotions,S002,,-1067.21
104157,2025-08-27,FY25-08,5010,Cost of Goods Sold - Retail,S005,MEMBERSHIP,-2535.68
102260,2025-05-07,FY25-05,4000,Food & Beverage Revenue,S005,RETAIL,11545.77
104081,2025-08-03,FY25-08,5000,Cost of Goods Sold - F&B,S001,,-6326.83
100916,2025-02-23,FY25-02,6110,Business Rates,S002,,-2144.43
101369,2025-03-07,FY25-03,6000,Wages & Salaries,S002,,-7029.85
100770,2025-02-07,FY25-02,5010,Cost of Goods Sold - Retail,S002,RETAIL,-1466.86
105019,2025-10-10,FY25-10,4010,Retail Merchandise Revenue,S002,EVENTS,5009.9
101022,2025-02-15,FY25-02,6500,IT & Software Licences,S003,,-1558.28
101327,2025-03-19,FY25-03,5010,Cost of Goods Sold - Retail,S002,FOOD_BEV,-2209.77
104718,2025-09-15,FY25-09,6010,Employer NI & Pension,S003,,-1405.44
100882,2025-02-16,FY25-02,6100,Property Rent,S001,,-5062.26
106230,2025-12-13,FY25-12,4010,Retail Merchandise Revenue,S004,RETAIL,4792.11
104902,2025-09-24,FY25-09,6500,IT & Software Licences,S004,,-770.34
102188,2025-04-01,FY25-04,7000,Depreciation,S001,,-1051.78
106759,2025-12-18,FY25-12,7000,Depreciation,S001,,-900.55
105210,2025-10-29,FY25-10,5010,Cost of Goods Sold - Retail,S001,FOOD_BEV,-8068.78
104416,2025-08-01,FY25-08,7000,Depreciation,S002,,-771.84
102926,2025-06-15,FY25-06,4030,Membership Revenue,S003,FOOD_BEV,2740.36
106053,2025-11-27,FY25-11,6300,Marketing & Promotions,S002,,-594.66
106126,2025-11-23,FY25-11,7000,Depreciation,S001,,-1172.35
101521,2025-03-15,FY25-03,6200,Utilities - Electricity,S004,,-511.77
106205,2025-12-20,FY25-12,4010,Retail Merchandise Revenue,S001,ENTERTAINMENT,9190.25
100094,2025-01-03,FY25-01,4020,Entertainment Revenue,S004,RETAIL,5331.67
106491,2025-12-14,FY25-12,6000,Wages & Salaries,S004,,-5411.5
102759,2025-05-20,FY25-05,7000,Depreciation,S003,,-858.35
106065,2025-11-24,FY25-11,6300,Marketing & Promotions,S003,,-788.87
103747,2025-07-05,FY25-07,6110,Business Rates,S002,,-815.55
102924,2025-06-25,FY25-06,4030,Membership Revenue,S003,FOOD_BEV,2740.36
106178,2025-12-02,FY25-12,4000,Food & Beverage Revenue,S002,EVENTS,21881.96
102995,2025-06-26,FY25-06,5000,Cost of Goods Sold - F&B,S001,FOOD_BEV,-11414.26
102098,2025-04-09,FY25-04,6200,Utilities - Electricity,S004,,-900.48
104844,2025-09-15,FY25-09,6200,Utilities - Electricity,S005,,-571.59
100851,2025-02-23,FY25-02,6010,Employer NI & Pension,S002,,-1238.52
104540,2025-09-04,FY25-09,4030,Membership Revenue,S003,MEMBERSHIP,2875.72
104192,2025-08-18,FY25-08,6010,Employer NI & Pension,S001,,-1290.1
106589,2025-12-10,FY25-12,6110,Business Rates,S002,,-772.39
101630,2025-03-26,FY25-03,7000,Depreciation,S004,,-554.2
104308,2025-08-16,FY25-08,6200,Utilities - Electricity,S001,,-894.54
104084,2025-08-09,FY25-08,5000,Cost of Goods Sold - F&B,S001,MEMBERSHIP,-6326.83
103948,2025-08-07,FY25-08,4010,Retail Merchandise Revenue,S002,ENTERTAINMENT,8142.23
104799,2025-09-25,FY25-09,6110,Business Rates,S003,,-1318.52
102071,2025-04-05,FY25-04,6200,Utilities - Electricity,S002,,-582.67
100678,2025-02-10,FY25-02,4040,Events & Hire Revenue,S002,FOOD_BEV,1484.83
104948,2025-09-11,FY25-09,7000,Depreciation,S004,,-972.1
105640,2025-11-30,FY25-11,4010,Retail Merchandise Revenue,S005,RETAIL,3879.74
105987,2025-11-19,FY25-11,6110,Business Rates,S004,,-553.78
100494,2025-01-04,FY25-01,7000,DEPRECIATION,S002,,-755.48
100787,2025-02-03,FY25-02,5010,Cost of Goods Sold - Retail,S004,ENTERTAINMENT,-1305.65
103457,2025-07-30,FY25-07,4020,Entertainment Revenue,S005,MEMBERSHIP,7831.2
105767,2025-11-07,FY25-11,5000,Cost of Goods Sold - F&B,S004,FOOD_BEV,-2729.6
105656,2025-11-25,FY25-11,4020,Entertainment Revenue,S002,ENTERTAINMENT,13700.26
102890,2025-06-13,FY25-06,4020,Entertainment Revenue,S003,,6624.45
101086,2025-02-26,FY25-02,7100,Bank Interest,S001,,-1085.48
100584,2025-02-13,FY25-02,4010, Retail Merchandise Revenue,S005,EVENTS,3029.36
105634,2025-11-27,FY25-11,4010,Retail Merchandise Revenue,S005,,3879.74
105167,2025-10-02,FY25-10,4040,Events & Hire Revenue,S004,FOOD_BEV,2121.03
106055,2025-11-10,FY25-11,6300,Marketing & Promotions,S002,,-594.66
101471,2025-03-18,FY25-03,6110,Business Rates,S001,,-2191.52
106509,2025-12-23,FY25-12,6010, Employer NI & Pension,S001,,-1398.08
103235,2025-06-24,FY25-06,5099,Marketing & Promotions,S001,,-828.46
104734,2025-09-11,FY25-09,6010,Employer NI & Pension,S005,,-833.04
105799,2025-11-21,FY25-11,5010,Cost of Goods Sold - Retail,S003,MEMBERSHIP,-3801.75
102353,2025-05-23,FY25-05,4030,Membership Revenue,S002,ENTERTAINMENT,7004.89
105287,2025-10-06,FY25-10,6000,Wages & Salaries,S005,,-7983.05
104360,2025-08-17,FY25-08,6300,Marketing & Promotions,S003,,-786.41
106196,2025-12-28,FY25-12,4000,Food & Beverage Revenue,S004,EVENTS,13204.47
104987,2025-10-09,FY25-10,4000,Food & Beverage Revenue,S003,EVENTS,11377.52
106369,2025-12-31,FY25-12,4040,Events & Hire Revenue,S004,ENTERTAINMENT,1779.69
103823,2025-07-12,FY25-07,6300,Marketing & Promotions,S004,,-442.38
102388,2025-05-29,FY25-05,4040,Events & Hire Revenue,S001,EVENTS,2369.84
101658,2025-04-12,FY25-04,4000, Food & Beverage Revenue,S001,FOOD_BEV,23106.11
101646,2025-03-20,FY25-03,7000,DEPRECIATION  ,S005,,-630.19
102624,2025-05-25,FY25-05,6110,Business Rates,S005,,-1028.82
101761,2025-04-28,FY25-04,4020,Entertainment Revenue,S005,,22313.38
103556,2025-07-01,FY25-07,4040,Events & Hire Revenue,S004,FOOD_BEV,2400.94
101316,2025-03-26,FY25-03,5000,Cost of Goods Sold - F&B,S005,MEMBERSHIP,-5327.95
102724,2025-05-05,FY25-05,6600,Insurance,S001,,-803.27
104388,2025-08-15,FY25-08,6600,Insurance,S001,,-783.62
106362,2025-12-24,FY25-12,4040,EVENTS & HIRE REVENUE,S004,EVENTS,1779.69
103913,2025-08-05,FY25-08,4000,Food & Beverage Revenue,S002,ENTERTAINMENT,23053.02
102879,2025-06-20,FY25-06,4020,Entertainment Revenue,S002,RETAIL,27750.44
102011,2025-04-27,FY25-04,6100,Property Rent,S004,,-5432.88
104138,2025-08-11,FY25-08,5010,Cost of Goods Sold - Retail,S003,ENTERTAINMENT,-2704.07
104971,2025-10-20,FY25-10,4000,Food & Beverage Revenue,S001,ENTERTAINMENT,11440.62
106583,2025-12-30,FY25-12,6100,Property Rent  ,S005,,-3593.4
103605,2025-07-24,FY25-07,5010,Cost of Goods Sold - Retail,S002,MEMBERSHIP,-2114.41
106586,2025-12-14,FY25-12,6110,Business Rates,S001,,-3488.32
103987,2025-08-01,FY25-08,4020,Entertainment Revenue,S002,FOOD_BEV,12739.96
102479,2025-05-15,FY25-05,5010,Cost of Goods Sold - Retail,S004,,-6385.03
100003,2025-01-07,FY25-01,4000,Food & Beverage Revenue,S001,MEMBERSHIP,44916.37
105613,2025-11-04,FY25-11,4010,Retail Merchandise Revenue,S002,RETAIL,6824.23
101772,2025-04-29,FY25-04,4030,Membership Revenue,S002,ENTERTAINMENT,2921.5
101895,2025-04-26,FY25-04,5010,Cost of Goods Sold - Retail,S001,EVENTS,-2323.53
100545,2025-02-14,FY25-02,4000,Food & Beverage Revenue,S003,RETAIL,10853.28
101116,2025-03-02,FY25-03,4000,Food & Beverage Revenue,S004,FOOD_BEV,9301.55
100051,2025-01-11,FY25-01,4010,Retail Merchandise Revenue,S002,MEMBERSHIP,2216.04
101020,2025-02-03,FY25-02,6500,IT & SOFTWARE LICENCES,S002,,-937.22
103611,2025-07-13,FY25-07,5010,Cost of Goods Sold - Retail,S002,RETAIL,-2114.41
102386,2025-05-04,FY25-05,4040,Events & Hire Revenue,S001,FOOD_BEV,2369.84
102439,2025-05-09,FY25-05,5000,Cost of Goods Sold - F&B,S002,RETAIL,-5551.76
